,SegID
7142,53361
7143,118895
7144,151673
7145,53370
7146,86141
7147,151679
7148,86144
7149,53384
7150,151689
7151,151694
7152,151698
7153,184469
7154,86166
7155,151702
7156,151704
7157,151707
7158,151718
7159,151721
7160,20651
7161,20652
7162,184492
7163,151724
7164,151723
7165,151734
7166,151736
7167,184506
7168,184512
7169,184514
7170,151747
7171,151748
7172,151749
7173,20678
7174,151751
7175,20680
7176,86219
7177,20686
7178,151759
7179,86225
7180,151766
7181,86231
7182,20696
7183,86230
7184,86234
7185,151767
7186,217308
7187,217309
7188,20698
7189,86245
7190,151782
7191,20711
7192,86252
7193,86254
7194,151793
7195,86257
7196,86258
7197,184562
7198,151800
7199,151813
7200,151815
7201,86291
7202,86293
7203,86295
7204,86296
7205,86300
7206,217372
7207,151838
7208,217377
7209,151844
7210,151845
7211,184636
7212,86336
7213,151873
7214,86340
7215,184645
7216,86342
7217,20809
7218,86349
7219,119119
7220,20817
7221,86354
7222,86359
7223,20823
7224,20827
7225,86364
7226,151905
7227,119141
7228,151910
7229,151913
7230,151922
7231,184696
7232,119161
7233,184700
7234,217469
7235,86401
7236,20872
7237,86412
7238,86419
7239,20883
7240,86421
7241,184726
7242,86420
7243,86425
7244,53659
7245,86428
7246,86430
7247,86434
7248,86435
7249,151973
7250,86444
7251,151982
7252,20914
7253,217530
7254,151995
7255,86462
7256,86464
7257,86465
7258,184770
7259,86473
7260,86474
7261,53707
7262,53705
7263,217550
7264,217552
7265,20946
7266,152019
7267,86486
7268,86487
7269,152027
7270,184796
7271,20956
7272,152030
7273,152031
7274,119264
7275,20958
7276,20962
7277,86491
7278,119268
7279,184806
7280,20970
7281,152044
7282,86509
7283,86510
7284,152046
7285,152054
7286,152055
7287,86520
7288,86519
7289,86524
7290,86526
7291,86527
7292,20993
7293,86529
7294,119301
7295,20999
7296,86538
7297,217612
7298,119309
7299,86541
7300,86543
7301,184848
7302,184850
7303,86546
7304,86551
7305,86554
7306,184859
7307,184862
7308,86559
7309,21024
7310,250403
7311,21028
7312,86565
7313,86573
7314,21044
7315,53823
7316,184901
7317,53830
7318,119365
7319,53836
7320,53841
7321,21075
7322,21082
7323,86619
7324,152158
7325,21086
7326,119392
7327,152162
7328,21091
7329,152167
7330,53867
7331,21100
7332,21106
7333,217716
7334,152181
7335,21110
7336,21111
7337,152186
7338,21115
7339,86652
7340,152192
7341,152198
7342,119434
7343,152203
7344,152204
7345,86669
7346,21139
7347,86679
7348,21143
7349,86681
7350,21147
7351,21148
7352,21152
7353,119458
7354,21157
7355,86697
7356,21163
7357,21164
7358,21169
7359,53937
7360,21179
7361,152252
7362,152253
7363,21180
7364,185027
7365,21188
7366,21189
7367,21190
7368,21187
7369,152267
7370,152268
7371,21201
7372,53970
7373,21202
7374,21203
7375,152277
7376,53978
7377,21211
7378,53980
7379,152284
7380,21214
7381,152287
7382,152285
7383,250593
7384,250595
7385,21236
7386,21237
7387,21238
7388,152311
7389,152309
7390,86785
7391,152322
7392,21258
7393,86795
7394,21259
7395,152334
7396,54031
7397,21268
7398,152342
7399,152343
7400,54041
7401,185120
7402,217890
7403,217891
7404,152354
7405,21283
7406,185125
7407,217895
7408,21290
7409,152362
7410,217898
7411,185130
7412,217909
7413,185142
7414,21301
7415,185144
7416,152385
7417,152386
7418,21324
7419,21327
7420,21331
7421,119639
7422,21335
7423,152409
7424,119642
7425,21336
7426,152412
7427,152414
7428,152424
7429,152425
7430,152429
7431,21367
7432,21369
7433,86910
7434,152454
7435,185234
7436,185238
7437,21399
7438,21400
7439,21422
7440,152496
7441,119730
7442,152499
7443,21428
7444,218038
7445,21440
7446,21441
7447,21442
7448,218052
7449,21444
7450,152518
7451,21448
7452,152521
7453,21451
7454,21457
7455,185298
7456,119765
7457,218072
7458,152546
7459,185315
7460,152552
7461,21490
7462,21493
7463,218102
7464,21495
7465,119800
7466,21497
7467,152570
7468,21498
7469,21494
7470,21501
7471,152579
7472,21508
7473,152581
7474,21509
7475,119816
7476,87050
7477,87051
7478,21518
7479,185359
7480,21520
7481,21521
7482,87062
7483,87065
7484,185372
7485,185373
7486,21536
7487,87072
7488,119842
7489,119848
7490,119851
7491,152626
7492,119858
7493,119860
7494,152637
7495,87111
7496,87112
7497,152649
7498,152650
7499,152651
7500,87115
7501,152652
7502,87120
7503,9000022
7504,9000024
7505,152665
7506,152666
7507,152668
7508,152673
7509,152674
7510,9000040
7511,9000042
7512,21613
7513,152688
7514,185458
7515,218227
7516,21623
7517,21624
7518,21625
7519,152699
7520,185480
7521,152714
7522,9000074
7523,218251
7524,152718
7525,87184
7526,21649
7527,21650
7528,21648
7529,21662
7530,21665
7531,21667
7532,21669
7533,87205
7534,87210
7535,9000107
7536,87214
7537,152769
7538,87234
7539,87235
7540,185546
7541,21707
7542,251085
7543,152782
7544,21722
7545,21731
7546,185574
7547,21735
7548,21734
7549,21736
7550,9000172
7551,9000192
7552,21766
7553,9000201
7554,21770
7555,152848
7556,152854
7557,21790
7558,218399
7559,152873
7560,185651
7561,152885
7562,218423
7563,9000248
7564,185661
7565,9000257
7566,9000265
7567,152910
7568,87375
7569,9000277
7570,152926
7571,87393
7572,87396
7573,120177
7574,218491
7575,185731
7576,54665
7577,54670
7578,54671
7579,87440
7580,120212
7581,152981
7582,87446
7583,87447
7584,54679
7585,120220
7586,87453
7587,87459
7588,153001
7589,21930
7590,21931
7591,21936
7592,87475
7593,21940
7594,87479
7595,87483
7596,87487
7597,54719
7598,87493
7599,87495
7600,87496
7601,87497
7602,153032
7603,87499
7604,21960
7605,153037
7606,153042
7607,153043
7608,21972
7609,87507
7610,21974
7611,87510
7612,9000404
7613,21977
7614,87517
7615,87518
7616,87519
7617,87520
7618,87521
7619,87523
7620,87524
7621,153064
7622,185833
7623,153067
7624,21996
7625,22002
7626,251378
7627,87541
7628,87543
7629,87544
7630,54780
7631,54787
7632,87555
7633,54789
7634,22023
7635,54792
7636,54793
7637,22025
7638,22026
7639,87564
7640,87563
7641,87562
7642,22024
7643,153104
7644,22033
7645,54802
7646,251407
7647,22036
7648,153123
7649,153132
7650,185904
7651,185907
7652,153148
7653,87614
7654,54853
7655,54854
7656,87622
7657,22096
7658,54867
7659,153172
7660,87638
7661,54872
7662,87654
7663,185961
7664,218732
7665,87661
7666,87672
7667,87673
7668,54906
7669,22139
7670,87675
7671,87677
7672,87678
7673,87680
7674,87681
7675,87682
7676,153219
7677,251526
7678,54930
7679,54931
7680,54932
7681,22166
7682,22167
7683,186009
7684,22171
7685,22172
7686,120482
7687,186024
7688,153258
7689,153259
7690,87733
7691,120514
7692,22212
7693,153288
7694,22217
7695,22219
7696,54988
7697,54989
7698,22221
7699,87757
7700,186065
7701,9000658
7702,22227
7703,22229
7704,153304
7705,251610
7706,87771
7707,87773
7708,87776
7709,22242
7710,55011
7711,22243
7712,153317
7713,55014
7714,55017
7715,186094
7716,55024
7717,55025
7718,55026
7719,22259
7720,22260
7721,55030
7722,22263
7723,153336
7724,55034
7725,87803
7726,87808
7727,55046
7728,55048
7729,87816
7730,87818
7731,87819
7732,87817
7733,186125
7734,87820
7735,120585
7736,55056
7737,87834
7738,153379
7739,22310
7740,120618
7741,22315
7742,87852
7743,87851
7744,87854
7745,87855
7746,22321
7747,120627
7748,87873
7749,251715
7750,22341
7751,87878
7752,120648
7753,22345
7754,87884
7755,55118
7756,55121
7757,55122
7758,120658
7759,153427
7760,9000789
7761,120664
7762,55135
7763,22373
7764,22374
7765,22379
7766,120687
7767,22383
7768,87920
7769,22387
7770,153460
7771,55159
7772,22395
7773,9000830
7774,87935
7775,9000831
7776,87937
7777,22402
7778,251777
7779,251779
7780,87941
7781,186246
7782,22407
7783,87944
7784,22409
7785,22408
7786,9000842
7787,22412
7788,87949
7789,22413
7790,9000843
7791,55184
7792,22417
7793,55185
7794,55188
7795,9000852
7796,153495
7797,120730
7798,22428
7799,9000863
7800,120736
7801,22437
7802,22438
7803,9000874
7804,55213
7805,55214
7806,22451
7807,9000884
7808,9000886
7809,87992
7810,153529
7811,153530
7812,120766
7813,120768
7814,251844
7815,251846
7816,251847
7817,251853
7818,22477
7819,186322
7820,88020
7821,251861
7822,22486
7823,88029
7824,55262
7825,88031
7826,88032
7827,88033
7828,88034
7829,88035
7830,55271
7831,55272
7832,55274
7833,55277
7834,55278
7835,120814
7836,88048
7837,22512
7838,22514
7839,153587
7840,22515
7841,219128
7842,55289
7843,22528
7844,22529
7845,22534
7846,251912
7847,186378
7848,22539
7849,22541
7850,55311
7851,22546
7852,55317
7853,55319
7854,153624
7855,55320
7856,55322
7857,55321
7858,22556
7859,55323
7860,55326
7861,120860
7862,9000992
7863,88097
7864,120866
7865,22563
7866,251940
7867,22561
7868,22567
7869,88104
7870,88106
7871,88108
7872,88109
7873,251949
7874,153647
7875,88123
7876,88125
7877,251968
7878,251969
7879,88130
7880,9001026
7881,9001027
7882,153669
7883,88134
7884,88135
7885,88136
7886,88137
7887,88131
7888,88139
7889,88141
7890,55390
7891,88159
7892,252000
7893,153700
7894,22631
7895,22632
7896,9001068
7897,55405
7898,22638
7899,22639
7900,55408
7901,55409
7902,167322
7903,55417
7904,55418
7905,55419
7906,22652
7907,55421
7908,22658
7909,120963
7910,22659
7911,22660
7912,22662
7913,9001099
7914,120973
7915,9001105
7916,120993
7917,153769
7918,55466
7919,121004
7920,153773
7921,22700
7922,121007
7923,22703
7924,22704
7925,22709
7926,252086
7927,22714
7928,22719
7929,22720
7930,22721
7931,153793
7932,9001153
7933,22725
7934,22726
7935,22728
7936,121033
7937,121035
7938,153806
7939,252111
7940,66030
7941,22737
7942,22740
7943,22742
7944,22744
7945,88281
7946,22746
7947,22748
7948,22758
7949,88298
7950,121069
7951,186606
7952,252143
7953,252144
7954,22769
7955,121073
7956,252147
7957,252148
7958,153845
7959,186614
7960,121080
7961,121081
7962,153849
7963,121084
7964,22788
7965,22790
7966,9001223
7967,186632
7968,153870
7969,22802
7970,88340
7971,22804
7972,22806
7973,121114
7974,121115
7975,22810
7976,22811
7977,153886
7978,252190
7979,22816
7980,186657
7981,22817
7982,22819
7983,252196
7984,22822
7985,22823
7986,22824
7987,121129
7988,22825
7989,22827
7990,22828
7991,22829
7992,22830
7993,22834
7994,88372
7995,88374
7996,88375
7997,22843
7998,55611
7999,55612
8000,88382
8001,9001278
8002,9001279
8003,121148
8004,22850
8005,22851
8006,153916
8007,22855
8008,22858
8009,121162
8010,153933
8011,22868
8012,22870
8013,55640
8014,22872
8015,55642
8016,22875
8017,22879
8018,121184
8019,22880
8020,153959
8021,55656
8022,186729
8023,88431
8024,186740
8025,252280
8026,252284
8027,153986
8028,22921
8029,252298
8030,22923
8031,22924
8032,22926
8033,22927
8034,22928
8035,22929
8036,22931
8037,252309
8038,22934
8039,22935
8040,9001368
8041,22938
8042,121246
8043,154019
8044,88488
8045,88494
8046,154031
8047,88496
8048,9001394
8049,88502
8050,186808
8051,186809
8052,154043
8053,88518
8054,9001417
8055,22995
8056,23001
8057,23004
8058,23009
8059,23010
8060,186851
8061,186853
8062,23017
8063,23018
8064,121323
8065,23020
8066,23021
8067,154092
8068,121326
8069,88560
8070,121328
8071,88565
8072,88566
8073,219637
8074,88569
8075,88570
8076,55803
8077,219641
8078,55805
8079,121341
8080,252412
8081,186882
8082,23048
8083,23049
8084,23050
8085,23051
8086,23053
8087,9001489
8088,23057
8089,55825
8090,23060
8091,23061
8092,219673
8093,23079
8094,219690
8095,88620
8096,88622
8097,9001519
8098,23093
8099,219702
8100,154166
8101,88632
8102,219704
8103,88635
8104,88636
8105,186957
8106,154193
8107,55892
8108,55893
8109,88673
8110,23137
8111,88680
8112,88683
8113,23148
8114,186991
8115,23156
8116,55926
8117,187002
8118,55932
8119,23167
8120,187010
8121,55938
8122,55939
8123,187014
8124,23180
8125,23182
8126,23183
8127,219793
8128,23193
8129,252570
8130,154267
8131,121499
8132,154272
8133,154273
8134,23201
8135,154275
8136,23202
8137,219813
8138,23205
8139,23207
8140,154280
8141,219810
8142,219821
8143,23216
8144,23224
8145,88762
8146,154299
8147,23227
8148,88766
8149,23230
8150,154305
8151,121537
8152,9001668
8153,88772
8154,88773
8155,23239
8156,187077
8157,23241
8158,23242
8159,219852
8160,219853
8161,88781
8162,23247
8163,23249
8164,23251
8165,154325
8166,56022
8167,23255
8168,23257
8169,23258
8170,23261
8171,88805
8172,88806
8173,219878
8174,187114
8175,88811
8176,88812
8177,88813
8178,9001711
8179,23280
8180,23281
8181,88826
8182,187134
8183,88831
8184,154373
8185,23308
8186,23315
8187,252691
8188,154387
8189,56086
8190,56090
8191,88859
8192,23324
8193,56092
8194,88858
8195,9001754
8196,23328
8197,23329
8198,88862
8199,23333
8200,56103
8201,23337
8202,88877
8203,23344
8204,23345
8205,88880
8206,154420
8207,56117
8208,23349
8209,154423
8210,219962
8211,56124
8212,252738
8213,154437
8214,23365
8215,154442
8216,56138
8217,187222
8218,154454
8219,23386
8220,9001819
8221,9001818
8222,154461
8223,187230
8224,9001821
8225,88928
8226,23392
8227,23393
8228,88924
8229,154468
8230,23396
8231,187237
8232,56164
8233,9001834
8234,23403
8235,88941
8236,23407
8237,23408
8238,9001846
8239,23420
8240,154501
8241,56205
8242,56213
8243,56224
8244,56226
8245,56228
8246,9001894
8247,220071
8248,23477
8249,9001909
8250,89015
8251,9001916
8252,89028
8253,89036
8254,89037
8255,89038
8256,89039
8257,154575
8258,9001943
8259,56286
8260,89056
8261,9001952
8262,154604
8263,9001964
8264,252914
8265,154610
8266,252917
8267,154613
8268,154617
8269,89082
8270,23557
8271,121862
8272,23560
8273,23561
8274,23572
8275,23580
8276,56350
8277,56355
8278,23591
8279,154664
8280,23593
8281,9002032
8282,154683
8283,9002044
8284,154688
8285,154689
8286,23631
8287,56408
8288,89177
8289,56409
8290,89176
8291,56413
8292,89184
8293,154724
8294,23654
8295,23655
8296,23659
8297,9002103
8298,23675
8299,253051
8300,154758
8301,89224
8302,121998
8303,9002134
8304,9002139
8305,122013
8306,9002145
8307,154787
8308,154791
8309,154794
8310,89274
8311,56507
8312,154812
8313,122043
8314,122045
8315,56511
8316,89278
8317,253118
8318,122050
8319,253123
8320,253127
8321,23752
8322,122057
8323,23755
8324,253132
8325,9002189
8326,89298
8327,89301
8328,154839
8329,89304
8330,9002204
8331,23773
8332,154846
8333,23777
8334,154857
8335,23788
8336,89325
8337,23790
8338,154863
8339,154865
8340,89331
8341,154869
8342,56572
8343,89342
8344,23813
8345,56582
8346,56583
8347,56585
8348,23818
8349,23819
8350,23820
8351,23825
8352,23826
8353,23836
8354,56606
8355,154911
8356,9002272
8357,122142
8358,122146
8359,23842
8360,23845
8361,89382
8362,154918
8363,154922
8364,89392
8365,89394
8366,89395
8367,37307
8368,89398
8369,154935
8370,37308
8371,23869
8372,154953
8373,154954
8374,23916
8375,154989
8376,23917
8377,122226
8378,220530
8379,122230
8380,122231
8381,122232
8382,89462
8383,9002366
8384,56712
8385,220553
8386,122248
8387,23944
8388,187790
8389,56719
8390,89488
8391,122257
8392,56722
8393,89490
8394,56724
8395,155029
8396,89495
8397,89497
8398,89498
8399,9002395
8400,89500
8401,89504
8402,89506
8403,23971
8404,122276
8405,23973
8406,9002404
8407,122279
8408,23976
8409,9002408
8410,23978
8411,23979
8412,187811
8413,23981
8414,187827
8415,155060
8416,23990
8417,187831
8418,89528
8419,187832
8420,9002425
8421,23991
8422,24004
8423,155078
8424,24006
8425,9002441
8426,9002442
8427,89545
8428,24016
8429,24017
8430,187861
8431,155099
8432,24030
8433,155105
8434,89570
8435,89571
8436,56804
8437,9002470
8438,89575
8439,89576
8440,187881
8441,89579
8442,89580
8443,89581
8444,155120
8445,89586
8446,89587
8447,155125
8448,89593
8449,89594
8450,89596
8451,89597
8452,89598
8453,89600
8454,89601
8455,89603
8456,155142
8457,155144
8458,24077
8459,89614
8460,24078
8461,155152
8462,155153
8463,122387
8464,56854
8465,24087
8466,56861
8467,155167
8468,24099
8469,9002533
8470,56869
8471,122408
8472,89644
8473,89645
8474,56878
8475,253490
8476,89650
8477,253492
8478,56882
8479,253494
8480,56884
8481,9002554
8482,220732
8483,187968
8484,24136
8485,253512
8486,122441
8487,187982
8488,187983
8489,56912
8490,56910
8491,155218
8492,9002580
8493,24149
8494,187990
8495,155223
8496,56924
8497,122461
8498,155232
8499,122466
8500,155235
8501,24168
8502,89704
8503,89705
8504,89706
8505,188011
8506,188014
8507,188016
8508,155249
8509,24178
8510,24179
8511,188019
8512,9002614
8513,188023
8514,56951
8515,24184
8516,56954
8517,24187
8518,24185
8519,24186
8520,9002617
8521,24182
8522,188029
8523,24188
8524,155267
8525,155270
8526,253575
8527,24202
8528,155276
8529,24206
8530,155283
8531,24214
8532,24216
8533,56986
8534,155290
8535,9002651
8536,188062
8537,24223
8538,56992
8539,56993
8540,56994
8541,24227
8542,24226
8543,24225
8544,155304
8545,155306
8546,57005
8547,155310
8548,188080
8549,24241
8550,188083
8551,155316
8552,220852
8553,155319
8554,24248
8555,9002680
8556,57023
8557,188096
8558,57025
8559,24258
8560,155332
8561,89801
8562,155338
8563,220874
8564,188108
8565,57037
8566,155340
8567,253644
8568,89809
8569,57042
8570,57043
8571,57044
8572,57045
8573,24275
8574,24274
8575,57048
8576,24284
8577,24285
8578,89822
8579,24288
8580,155362
8581,57065
8582,57069
8583,188144
8584,155376
8585,188146
8586,188147
8587,9002739
8588,57082
8589,57083
8590,155386
8591,155387
8592,57088
8593,155392
8594,57090
8595,57092
8596,9002757
8597,57096
8598,89865
8599,155400
8600,220952
8601,155418
8602,57121
8603,57122
8604,57124
8605,57128
8606,57131
8607,155435
8608,57133
8609,155438
8610,24365
8611,57136
8612,24375
8613,24379
8614,24380
8615,24381
8616,24382
8617,9002815
8618,24383
8619,9002816
8620,24386
8621,155455
8622,24388
8623,24392
8624,24393
8625,9002826
8626,24395
8627,24398
8628,57167
8629,9002833
8630,155474
8631,9002834
8632,155476
8633,188245
8634,188247
8635,9002844
8636,57188
8637,57189
8638,57192
8639,155496
8640,57194
8641,221034
8642,188270
8643,155509
8644,155510
8645,188281
8646,57220
8647,57223
8648,155528
8649,57224
8650,24464
8651,24465
8652,24470
8653,155543
8654,155544
8655,188316
8656,24479
8657,155556
8658,221093
8659,155559
8660,57256
8661,155565
8662,90029
8663,155568
8664,57265
8665,57269
8666,57270
8667,188343
8668,155575
8669,24507
8670,57276
8671,57279
8672,57280
8673,57281
8674,155585
8675,57283
8676,57284
8677,57286
8678,57287
8679,155591
8680,155594
8681,155597
8682,122836
8683,122837
8684,122838
8685,122840
8686,155609
8687,90075
8688,155613
8689,90078
8690,24541
8691,9002974
8692,9002975
8693,9002977
8694,155619
8695,9002979
8696,9002980
8697,24550
8698,24548
8699,24555
8700,24556
8701,24559
8702,155646
8703,155651
8704,155654
8705,155656
8706,155658
8707,155668
8708,155683
8709,155686
8710,9003047
8711,24614
8712,188459
8713,188462
8714,155694
8715,24624
8716,57393
8717,155698
8718,57395
8719,57396
8720,155701
8721,188477
8722,155715
8723,155720
8724,155721
8725,9003085
8726,155727
8727,155730
8728,9003092
8729,9003093
8730,24660
8731,57431
8732,57432
8733,57429
8734,9003098
8735,57434
8736,155739
8737,155741
8738,24669
8739,188511
8740,155744
8741,155745
8742,9003106
8743,24672
8744,24671
8745,24677
8746,188518
8747,24678
8748,254054
8749,254057
8750,254055
8751,155748
8752,254060
8753,188525
8754,254062
8755,254063
8756,9003111
8757,57457
8758,155762
8759,24691
8760,24690
8761,24694
8762,57466
8763,57467
8764,57468
8765,57470
8766,155775
8767,188547
8768,155784
8769,155785
8770,188555
8771,188556
8772,90253
8773,155792
8774,90259
8775,155798
8776,155801
8777,188574
8778,155807
8779,9003171
8780,9003172
8781,155815
8782,24746
8783,24747
8784,155822
8785,155825
8786,254132
8787,188598
8788,155831
8789,155832
8790,188599
8791,155834
8792,155833
8793,155836
8794,188605
8795,188604
8796,24768
8797,188608
8798,155842
8799,155846
8800,90314
8801,188625
8802,90324
8803,90325
8804,90326
8805,155863
8806,188632
8807,155864
8808,188630
8809,188637
8810,155878
8811,155884
8812,155885
8813,155888
8814,9003251
8815,188663
8816,155895
8817,9003261
8818,188670
8819,155904
8820,188677
8821,155918
8822,155919
8823,155920
8824,9003301
8825,90410
8826,9003307
8827,155950
8828,155954
8829,90420
8830,90421
8831,90424
8832,155964
8833,24893
8834,155967
8835,24896
8836,9003328
8837,90433
8838,90434
8839,155971
8840,155968
8841,90440
8842,9003349
8843,155991
8844,57689
8845,90458
8846,155996
8847,57694
8848,9003358
8849,254304
8850,156000
8851,156005
8852,90473
8853,90475
8854,156013
8855,156016
8856,156018
8857,9003378
8858,156020
8859,254329
8860,156029
8861,156030
8862,156033
8863,156038
8864,156040
8865,156045
8866,156046
8867,156047
8868,188816
8869,254353
8870,188817
8871,156057
8872,90524
8873,90525
8874,90526
8875,90527
8876,156062
8877,90529
8878,90531
8879,57764
8880,90537
8881,25004
8882,25006
8883,156081
8884,25012
8885,188852
8886,25014
8887,25013
8888,25018
8889,25019
8890,156094
8891,25028
8892,25032
8893,156106
8894,156108
8895,156110
8896,57809
8897,156117
8898,156121
8899,156122
8900,156123
8901,57823
8902,90592
8903,90595
8904,156133
8905,90598
8906,90610
8907,156147
8908,156148
8909,156159
8910,25096
8911,221711
8912,156175
8913,156182
8914,156185
8915,156190
8916,221729
8917,156204
8918,25138
8919,25140
8920,25142
8921,9003577
8922,156219
8923,9003579
8924,9003582
8925,156222
8926,25157
8927,9003591
8928,25163
8929,57932
8930,156239
8931,57936
8932,57937
8933,9003602
8934,25169
8935,156248
8936,156267
8937,156271
8938,174344
8939,156274
8940,156275
8941,189049
8942,25210
8943,156286
8944,25214
8945,174347
8946,25222
8947,156295
8948,57993
8949,57994
8950,156299
8951,25226
8952,25225
8953,25227
8954,189074
8955,189075
8956,9003667
8957,156309
8958,9003670
8959,156311
8960,9003671
8961,156320
8962,25248
8963,25251
8964,25252
8965,156328
8966,90793
8967,156331
8968,156333
8969,25261
8970,156335
8971,156336
8972,25266
8973,156339
8974,156340
8975,156341
8976,25268
8977,25269
8978,156342
8979,9003705
8980,25274
8981,9003698
8982,156348
8983,25279
8984,25280
8985,156354
8986,25282
8987,25284
8988,25285
8989,25283
8990,58056
8991,156362
8992,9003724
8993,156367
8994,25297
8995,156371
8996,254676
8997,254677
8998,25303
8999,58073
9000,156379
9001,156382
9002,9003747
9003,25316
9004,156389
9005,25319
9006,156397
9007,25327
9008,189167
9009,156402
9010,156403
9011,90870
9012,9003772
9013,90883
9014,221956
9015,156422
9016,254737
9017,156435
9018,254740
9019,254742
9020,90905
9021,90906
9022,254747
9023,156450
9024,90920
9025,9003819
9026,156461
9027,156464
9028,156467
9029,156470
9030,156478
9031,189246
9032,156483
9033,156484
9034,156485
9035,9003848
9036,58187
9037,25422
9038,156498
9039,25426
9040,156502
9041,189271
9042,156509
9043,156511
9044,156517
9045,156521
9046,156529
9047,222065
9048,156532
9049,156535
9050,156545
9051,25473
9052,156547
9053,91014
9054,25478
9055,25480
9056,156553
9057,25484
9058,156559
9059,156560
9060,156561
9061,156563
9062,91027
9063,222101
9064,156566
9065,91031
9066,91034
9067,91035
9068,156570
9069,156577
9070,156578
9071,91043
9072,91045
9073,222121
9074,156587
9075,91051
9076,189355
9077,222129
9078,91059
9079,156596
9080,156597
9081,31125
9082,156599
9083,9003959
9084,91067
9085,91069
9086,156606
9087,156608
9088,156609
9089,189377
9090,156612
9091,91078
9092,156617
9093,9003978
9094,9003982
9095,9003983
9096,156624
9097,25556
9098,25561
9099,156635
9100,91115
9101,91116
9102,25589
9103,156661
9104,222199
9105,156664
9106,25592
9107,25595
9108,156672
9109,156673
9110,156675
9111,25607
9112,25608
9113,25609
9114,25616
9115,156689
9116,156696
9117,156698
9118,156706
9119,91174
9120,25639
9121,91175
9122,25641
9123,91177
9124,25645
9125,25646
9126,25648
9127,25649
9128,156721
9129,25652
9130,25654
9131,91191
9132,91192
9133,156732
9134,156733
9135,91198
9136,91197
9137,91199
9138,91200
9139,156743
9140,25674
9141,25677
9142,25679
9143,25681
9144,25682
9145,25683
9146,91218
9147,255066
9148,25692
9149,91229
9150,91230
9151,156766
9152,25693
9153,156770
9154,25699
9155,91236
9156,25705
9157,25706
9158,156779
9159,91244
9160,25709
9161,25708
9162,25707
9163,91248
9164,91249
9165,156785
9166,25715
9167,91252
9168,156784
9169,25718
9170,25719
9171,156800
9172,91264
9173,91266
9174,91268
9175,91269
9176,91270
9177,91271
9178,91272
9179,91273
9180,156806
9181,156811
9182,91282
9183,156818
9184,156820
9185,189592
9186,91292
9187,156828
9188,156830
9189,91294
9190,91296
9191,156833
9192,91298
9193,25762
9194,25763
9195,156831
9196,91302
9197,91303
9198,156844
9199,25775
9200,156848
9201,91313
9202,25777
9203,91315
9204,156852
9205,156853
9206,91311
9207,156857
9208,156859
9209,91326
9210,91328
9211,91329
9212,156867
9213,58567
9214,91336
9215,156873
9216,222410
9217,91340
9218,91341
9219,91342
9220,25807
9221,156880
9222,222416
9223,156886
9224,25816
9225,222431
9226,25823
9227,58595
9228,25829
9229,58598
9230,58599
9231,156907
9232,156908
9233,91373
9234,25835
9235,25837
9236,156912
9237,91377
9238,25836
9239,91379
9240,156916
9241,25841
9242,156918
9243,91383
9244,91384
9245,58608
9246,91386
9247,58611
9248,91388
9249,156925
9250,156924
9251,91391
9252,91392
9253,156928
9254,58623
9255,156930
9256,156926
9257,91390
9258,156934
9259,91399
9260,91400
9261,91393
9262,58630
9263,58631
9264,58627
9265,91407
9266,156944
9267,25874
9268,91411
9269,91416
9270,25881
9271,25885
9272,9004318
9273,91423
9274,91424
9275,156960
9276,91425
9277,91429
9278,58665
9279,9004331
9280,156973
9281,58671
9282,9004342
9283,9004343
9284,9004344
9285,156991
9286,156997
9287,91465
9288,91466
9289,91467
9290,157003
9291,9004365
9292,25935
9293,25936
9294,25937
9295,25938
9296,25939
9297,25940
9298,91471
9299,91473
9300,255311
9301,91480
9302,157017
9303,157021
9304,157022
9305,91491
9306,25955
9307,157036
9308,25964
9309,25965
9310,157039
9311,157041
9312,157044
9313,255350
9314,157047
9315,91513
9316,25978
9317,157051
9318,91516
9319,91515
9320,91529
9321,157066
9322,157065
9323,25995
9324,25997
9325,91535
9326,26001
9327,9004434
9328,9004442
9329,157084
9330,9004446
9331,157091
9332,157098
9333,157099
9334,157101
9335,157102
9336,91569
9337,157106
9338,91572
9339,91573
9340,26036
9341,58806
9342,26043
9343,157119
9344,91588
9345,26054
9346,9004486
9347,26056
9348,157129
9349,157130
9350,26058
9351,9004496
9352,157137
9353,26066
9354,26071
9355,157143
9356,26073
9357,9004505
9358,157151
9359,9004511
9360,157153
9361,26082
9362,189924
9363,157160
9364,157162
9365,91629
9366,26096
9367,91633
9368,26098
9369,26097
9370,157171
9371,26101
9372,157178
9373,157181
9374,157182
9375,91646
9376,26112
9377,157183
9378,91650
9379,91653
9380,91655
9381,91656
9382,9004559
9383,157199
9384,9004563
9385,157208
9386,157210
9387,157211
9388,157213
9389,91679
9390,91680
9391,9004584
9392,157226
9393,9004587
9394,91691
9395,58927
9396,9004594
9397,157239
9398,26168
9399,157242
9400,26170
9401,157249
9402,91718
9403,58951
9404,157256
9405,26185
9406,157257
9407,91724
9408,91725
9409,91727
9410,157264
9411,91728
9412,58965
9413,157274
9414,157280
9415,26210
9416,91747
9417,91748
9418,91749
9419,9004650
9420,91755
9421,9004653
9422,91758
9423,91760
9424,157297
9425,91761
9426,91762
9427,157298
9428,157313
9429,157315
9430,26245
9431,26246
9432,26247
9433,157326
9434,59033
9435,59034
9436,26267
9437,26270
9438,26273
9439,255653
9440,255657
9441,157354
9442,157358
9443,59057
9444,157363
9445,9004723
9446,26291
9447,157366
9448,157367
